Date,Expiry,Strike Price,Close
28-Jan-2025,27-Mar-2025,1280.0,46.15
28-Jan-2025,27-Mar-2025,1160.0,107.60
28-Jan-2025,27-Feb-2025,1520.0,0.85
28-Jan-2025,27-Feb-2025,1320.0,11.75
28-Jan-2025,27-Feb-2025,1180.0,80.95
28-Jan-2025,27-Feb-2025,1500.0,0.75
28-Jan-2025,27-Feb-2025,1480.0,1.20
28-Jan-2025,27-Feb-2025,1310.0,13.55
28-Jan-2025,27-Feb-2025,1170.0,87.65
28-Jan-2025,27-Feb-2025,1300.0,16.15
28-Jan-2025,27-Feb-2025,1160.0,100.00
28-Jan-2025,27-Feb-2025,1460.0,1.55
28-Jan-2025,27-Feb-2025,1290.0,18.95
28-Jan-2025,27-Feb-2025,1150.0,103.30
28-Jan-2025,27-Feb-2025,1440.0,2.15
28-Jan-2025,27-Feb-2025,1430.0,5.55
28-Jan-2025,27-Feb-2025,1420.0,2.85
28-Jan-2025,27-Feb-2025,1280.0,21.80
28-Jan-2025,27-Feb-2025,1140.0,165.40
28-Jan-2025,27-Feb-2025,1410.0,3.30
28-Jan-2025,27-Feb-2025,1270.0,25.35
28-Jan-2025,27-Feb-2025,1130.0,116.05
28-Jan-2025,27-Feb-2025,1400.0,3.95
28-Jan-2025,30-Jan-2025,1520.0,0.10
28-Jan-2025,30-Jan-2025,1500.0,0.15
28-Jan-2025,30-Jan-2025,1290.0,0.40
28-Jan-2025,30-Jan-2025,1280.0,0.60
28-Jan-2025,27-Feb-2025,1260.0,29.10
28-Jan-2025,27-Feb-2025,1120.0,170.00
28-Jan-2025,27-Feb-2025,1390.0,4.25
28-Jan-2025,27-Feb-2025,1250.0,34.30
28-Jan-2025,27-Feb-2025,1110.0,131.75
28-Jan-2025,27-Feb-2025,1380.0,5.00
28-Jan-2025,27-Feb-2025,1240.0,39.30
28-Jan-2025,27-Feb-2025,1100.0,147.00
28-Jan-2025,27-Feb-2025,1370.0,5.65
28-Jan-2025,27-Feb-2025,1230.0,44.95
28-Jan-2025,27-Feb-2025,1090.0,148.30
28-Jan-2025,27-Feb-2025,1360.0,6.45
28-Jan-2025,27-Feb-2025,1080.0,216.25
28-Jan-2025,27-Feb-2025,1220.0,51.00
28-Jan-2025,27-Feb-2025,1060.0,165.00
28-Jan-2025,27-Feb-2025,1350.0,7.55
28-Jan-2025,27-Feb-2025,1210.0,56.90
28-Jan-2025,27-Feb-2025,1040.0,252.60
28-Jan-2025,27-Feb-2025,1340.0,8.90
28-Jan-2025,27-Feb-2025,1200.0,64.25
28-Jan-2025,27-Feb-2025,1020.0,238.50
28-Jan-2025,27-Feb-2025,1330.0,10.05
28-Jan-2025,27-Feb-2025,1190.0,72.85
28-Jan-2025,30-Jan-2025,1060.0,183.00
28-Jan-2025,30-Jan-2025,1040.0,197.05
28-Jan-2025,30-Jan-2025,1020.0,242.00
28-Jan-2025,30-Jan-2025,1000.0,241.50
28-Jan-2025,30-Jan-2025,1090.0,198.10
28-Jan-2025,30-Jan-2025,1080.0,274.00
28-Jan-2025,30-Jan-2025,1270.0,0.95
28-Jan-2025,30-Jan-2025,1480.0,0.10
28-Jan-2025,30-Jan-2025,1460.0,0.15
28-Jan-2025,30-Jan-2025,1260.0,1.45
28-Jan-2025,30-Jan-2025,1250.0,2.75
28-Jan-2025,30-Jan-2025,1440.0,0.15
28-Jan-2025,30-Jan-2025,1430.0,0.10
28-Jan-2025,30-Jan-2025,1240.0,5.75
28-Jan-2025,30-Jan-2025,1420.0,0.10
28-Jan-2025,30-Jan-2025,1230.0,11.55
28-Jan-2025,30-Jan-2025,1220.0,19.25
28-Jan-2025,30-Jan-2025,1410.0,0.10
28-Jan-2025,30-Jan-2025,1400.0,0.10
28-Jan-2025,30-Jan-2025,1210.0,28.10
28-Jan-2025,30-Jan-2025,1200.0,37.60
29-Jan-2025,27-Feb-2025,1220.0,50.20
29-Jan-2025,27-Feb-2025,1080.0,216.25
29-Jan-2025,27-Feb-2025,1060.0,165.00
29-Jan-2025,27-Feb-2025,1350.0,6.40
29-Jan-2025,27-Feb-2025,1210.0,56.55
29-Jan-2025,27-Feb-2025,1040.0,252.60
29-Jan-2025,27-Feb-2025,1340.0,7.55
29-Jan-2025,27-Feb-2025,1200.0,63.60
29-Jan-2025,27-Feb-2025,1020.0,238.50
29-Jan-2025,27-Feb-2025,1330.0,8.90
29-Jan-2025,27-Feb-2025,1190.0,70.25
29-Jan-2025,30-Jan-2025,1060.0,183.00
29-Jan-2025,30-Jan-2025,1040.0,197.05
29-Jan-2025,30-Jan-2025,1020.0,242.00
29-Jan-2025,30-Jan-2025,1000.0,241.50
29-Jan-2025,30-Jan-2025,1090.0,198.10
29-Jan-2025,30-Jan-2025,1080.0,274.00
29-Jan-2025,30-Jan-2025,1270.0,0.40
29-Jan-2025,30-Jan-2025,1480.0,0.10
29-Jan-2025,30-Jan-2025,1460.0,0.10
29-Jan-2025,30-Jan-2025,1260.0,0.90
29-Jan-2025,30-Jan-2025,1250.0,2.65
29-Jan-2025,30-Jan-2025,1440.0,0.10
29-Jan-2025,30-Jan-2025,1430.0,0.10
29-Jan-2025,30-Jan-2025,1240.0,6.10
29-Jan-2025,30-Jan-2025,1420.0,0.10
29-Jan-2025,30-Jan-2025,1230.0,10.20
29-Jan-2025,30-Jan-2025,1220.0,16.05
29-Jan-2025,30-Jan-2025,1410.0,0.10
29-Jan-2025,30-Jan-2025,1400.0,0.10
29-Jan-2025,30-Jan-2025,1210.0,24.05
29-Jan-2025,30-Jan-2025,1200.0,34.30
29-Jan-2025,30-Jan-2025,1390.0,0.10
29-Jan-2025,30-Jan-2025,1380.0,0.10
29-Jan-2025,30-Jan-2025,1190.0,43.65
29-Jan-2025,30-Jan-2025,1370.0,0.10
29-Jan-2025,27-Mar-2025,1380.0,19.20
29-Jan-2025,27-Mar-2025,1260.0,44.30
29-Jan-2025,27-Mar-2025,1140.0,121.30
29-Jan-2025,27-Mar-2025,1240.0,53.80
29-Jan-2025,27-Mar-2025,1120.0,135.80
29-Jan-2025,27-Mar-2025,1360.0,23.20
29-Jan-2025,27-Mar-2025,1340.0,16.55
29-Jan-2025,27-Mar-2025,1220.0,72.50
29-Jan-2025,27-Mar-2025,1100.0,151.15
29-Jan-2025,27-Mar-2025,1520.0,3.50
29-Jan-2025,27-Mar-2025,1080.0,167.25
29-Jan-2025,27-Mar-2025,1480.0,4.80
29-Jan-2025,27-Mar-2025,1320.0,33.05
29-Jan-2025,27-Mar-2025,1200.0,79.50
29-Jan-2025,27-Mar-2025,1440.0,6.70
29-Jan-2025,27-Mar-2025,1300.0,26.50
29-Jan-2025,27-Mar-2025,1040.0,201.40
29-Jan-2025,27-Mar-2025,1420.0,13.00
29-Jan-2025,27-Mar-2025,1180.0,94.95
29-Jan-2025,27-Mar-2025,1000.0,237.65
29-Jan-2025,27-Mar-2025,1400.0,9.05
29-Jan-2025,27-Mar-2025,1280.0,46.15
29-Jan-2025,27-Mar-2025,1160.0,107.60
29-Jan-2025,27-Feb-2025,1520.0,0.45
29-Jan-2025,27-Feb-2025,1320.0,10.60
29-Jan-2025,27-Feb-2025,1180.0,77.85
29-Jan-2025,27-Feb-2025,1500.0,0.55
29-Jan-2025,27-Feb-2025,1480.0,0.90
29-Jan-2025,30-Jan-2025,1180.0,52.75
29-Jan-2025,30-Jan-2025,1170.0,64.90
29-Jan-2025,30-Jan-2025,1360.0,0.15
29-Jan-2025,30-Jan-2025,1350.0,0.15
29-Jan-2025,30-Jan-2025,1160.0,79.70
29-Jan-2025,30-Jan-2025,1150.0,88.00
29-Jan-2025,30-Jan-2025,1340.0,0.15
29-Jan-2025,30-Jan-2025,1330.0,0.20
29-Jan-2025,30-Jan-2025,1140.0,103.00
29-Jan-2025,30-Jan-2025,1320.0,0.15
29-Jan-2025,30-Jan-2025,1130.0,122.50
29-Jan-2025,30-Jan-2025,1120.0,133.70
29-Jan-2025,30-Jan-2025,1310.0,0.15
29-Jan-2025,30-Jan-2025,1300.0,0.10
29-Jan-2025,30-Jan-2025,1110.0,166.00
29-Jan-2025,30-Jan-2025,1100.0,134.00
29-Jan-2025,30-Jan-2025,1520.0,0.10
29-Jan-2025,30-Jan-2025,1500.0,0.05
29-Jan-2025,30-Jan-2025,1290.0,0.15
29-Jan-2025,30-Jan-2025,1280.0,0.20
29-Jan-2025,27-Feb-2025,1310.0,12.55
29-Jan-2025,27-Feb-2025,1170.0,87.65
29-Jan-2025,27-Feb-2025,1460.0,1.20
29-Jan-2025,27-Feb-2025,1300.0,14.95
29-Jan-2025,27-Feb-2025,1160.0,93.00
29-Jan-2025,27-Feb-2025,1290.0,17.70
29-Jan-2025,27-Feb-2025,1150.0,102.20
29-Jan-2025,27-Feb-2025,1440.0,1.60
29-Jan-2025,27-Feb-2025,1430.0,5.55
29-Jan-2025,27-Feb-2025,1420.0,2.15
29-Jan-2025,27-Feb-2025,1280.0,20.90
29-Jan-2025,27-Feb-2025,1140.0,165.40
29-Jan-2025,27-Feb-2025,1410.0,2.60
29-Jan-2025,27-Feb-2025,1270.0,24.75
29-Jan-2025,27-Feb-2025,1130.0,116.05
29-Jan-2025,27-Feb-2025,1120.0,128.40
29-Jan-2025,27-Feb-2025,1400.0,3.20
29-Jan-2025,27-Feb-2025,1260.0,29.00
29-Jan-2025,27-Feb-2025,1390.0,3.55
29-Jan-2025,27-Feb-2025,1250.0,33.65
29-Jan-2025,27-Feb-2025,1110.0,131.75
29-Jan-2025,27-Feb-2025,1380.0,4.05
29-Jan-2025,27-Feb-2025,1240.0,38.60
29-Jan-2025,27-Feb-2025,1100.0,145.60
29-Jan-2025,27-Feb-2025,1370.0,4.70
29-Jan-2025,27-Feb-2025,1230.0,44.30
29-Jan-2025,27-Feb-2025,1090.0,148.30
29-Jan-2025,27-Feb-2025,1360.0,5.50
30-Jan-2025,27-Mar-2025,1440.0,6.45
30-Jan-2025,27-Mar-2025,1300.0,30.75
30-Jan-2025,27-Mar-2025,1040.0,201.40
30-Jan-2025,27-Mar-2025,1420.0,13.00
30-Jan-2025,27-Mar-2025,1180.0,94.95
30-Jan-2025,27-Mar-2025,1000.0,237.65
30-Jan-2025,27-Mar-2025,1400.0,9.65
30-Jan-2025,27-Feb-2025,1220.0,59.80
30-Jan-2025,27-Feb-2025,1060.0,165.00
30-Jan-2025,27-Feb-2025,1040.0,252.60
30-Jan-2025,27-Feb-2025,1350.0,6.55
30-Jan-2025,27-Feb-2025,1210.0,67.05
30-Jan-2025,27-Feb-2025,1340.0,7.85
30-Jan-2025,27-Feb-2025,1200.0,74.90
30-Jan-2025,27-Feb-2025,1020.0,238.50
30-Jan-2025,27-Feb-2025,1330.0,9.50
30-Jan-2025,27-Feb-2025,1190.0,78.80
30-Jan-2025,30-Jan-2025,1060.0,183.00
30-Jan-2025,30-Jan-2025,1040.0,197.05
30-Jan-2025,30-Jan-2025,1020.0,242.00
30-Jan-2025,30-Jan-2025,1000.0,241.50
30-Jan-2025,30-Jan-2025,1090.0,198.10
30-Jan-2025,30-Jan-2025,1080.0,274.00
30-Jan-2025,30-Jan-2025,1270.0,0.05
30-Jan-2025,30-Jan-2025,1480.0,0.05
30-Jan-2025,30-Jan-2025,1460.0,0.05
30-Jan-2025,27-Mar-2025,1380.0,19.20
30-Jan-2025,27-Mar-2025,1260.0,50.75
30-Jan-2025,27-Mar-2025,1140.0,121.30
30-Jan-2025,27-Mar-2025,1240.0,61.70
30-Jan-2025,27-Mar-2025,1120.0,135.80
30-Jan-2025,27-Mar-2025,1360.0,23.20
30-Jan-2025,27-Mar-2025,1340.0,19.10
30-Jan-2025,27-Mar-2025,1220.0,72.50
30-Jan-2025,27-Mar-2025,1100.0,151.15
30-Jan-2025,27-Mar-2025,1520.0,2.95
30-Jan-2025,27-Mar-2025,1080.0,167.25
30-Jan-2025,27-Mar-2025,1480.0,3.95
30-Jan-2025,27-Mar-2025,1320.0,33.05
30-Jan-2025,27-Mar-2025,1200.0,90.00
30-Jan-2025,30-Jan-2025,1170.0,85.60
30-Jan-2025,30-Jan-2025,1360.0,0.05
30-Jan-2025,30-Jan-2025,1350.0,0.05
30-Jan-2025,30-Jan-2025,1160.0,85.25
30-Jan-2025,30-Jan-2025,1150.0,88.70
30-Jan-2025,30-Jan-2025,1340.0,0.05
30-Jan-2025,30-Jan-2025,1330.0,0.05
30-Jan-2025,30-Jan-2025,1140.0,103.00
30-Jan-2025,30-Jan-2025,1130.0,122.50
30-Jan-2025,30-Jan-2025,1320.0,0.05
30-Jan-2025,30-Jan-2025,1120.0,133.70
30-Jan-2025,30-Jan-2025,1310.0,0.05
30-Jan-2025,30-Jan-2025,1300.0,0.05
30-Jan-2025,30-Jan-2025,1110.0,166.00
30-Jan-2025,30-Jan-2025,1100.0,145.00
30-Jan-2025,30-Jan-2025,1520.0,0.05
30-Jan-2025,30-Jan-2025,1500.0,0.05
30-Jan-2025,30-Jan-2025,1290.0,0.05
30-Jan-2025,30-Jan-2025,1280.0,0.05
30-Jan-2025,27-Mar-2025,1280.0,46.15
30-Jan-2025,27-Mar-2025,1160.0,107.60
30-Jan-2025,27-Feb-2025,1520.0,0.35
30-Jan-2025,27-Feb-2025,1320.0,11.70
30-Jan-2025,27-Feb-2025,1180.0,91.05
30-Jan-2025,27-Feb-2025,1500.0,0.45
30-Jan-2025,27-Feb-2025,1480.0,0.80
30-Jan-2025,27-Feb-2025,1310.0,14.15
30-Jan-2025,27-Feb-2025,1170.0,87.65
30-Jan-2025,27-Feb-2025,1460.0,0.95
30-Jan-2025,27-Feb-2025,1300.0,17.30
30-Jan-2025,27-Feb-2025,1160.0,108.60
30-Jan-2025,27-Feb-2025,1290.0,20.75
30-Jan-2025,27-Feb-2025,1150.0,116.65
30-Jan-2025,27-Feb-2025,1440.0,1.30
30-Jan-2025,27-Feb-2025,1430.0,5.55
30-Jan-2025,27-Feb-2025,1420.0,2.00
30-Jan-2025,27-Feb-2025,1280.0,24.80
30-Jan-2025,27-Feb-2025,1140.0,165.40
30-Jan-2025,27-Feb-2025,1410.0,2.20
30-Jan-2025,27-Feb-2025,1270.0,29.35
30-Jan-2025,27-Feb-2025,1130.0,116.05
30-Jan-2025,27-Feb-2025,1400.0,2.85
30-Jan-2025,27-Feb-2025,1260.0,34.45
30-Jan-2025,27-Feb-2025,1120.0,128.40
30-Jan-2025,27-Feb-2025,1390.0,3.20
30-Jan-2025,27-Feb-2025,1250.0,40.25
30-Jan-2025,27-Feb-2025,1110.0,131.75
30-Jan-2025,27-Feb-2025,1380.0,3.70
30-Jan-2025,27-Feb-2025,1240.0,46.50
30-Jan-2025,27-Feb-2025,1100.0,164.30
30-Jan-2025,27-Feb-2025,1370.0,4.50
30-Jan-2025,27-Feb-2025,1230.0,52.75
30-Jan-2025,27-Feb-2025,1090.0,148.30
30-Jan-2025,27-Feb-2025,1080.0,216.25
30-Jan-2025,27-Feb-2025,1360.0,5.30
30-Jan-2025,30-Jan-2025,1260.0,0.05
30-Jan-2025,30-Jan-2025,1250.0,1.25
30-Jan-2025,30-Jan-2025,1440.0,0.05
30-Jan-2025,30-Jan-2025,1430.0,0.05
30-Jan-2025,30-Jan-2025,1240.0,11.10
30-Jan-2025,30-Jan-2025,1420.0,0.05
30-Jan-2025,30-Jan-2025,1230.0,22.15
30-Jan-2025,30-Jan-2025,1220.0,32.05
30-Jan-2025,30-Jan-2025,1410.0,0.05
30-Jan-2025,30-Jan-2025,1400.0,0.05
30-Jan-2025,30-Jan-2025,1210.0,42.65
30-Jan-2025,30-Jan-2025,1200.0,51.20
30-Jan-2025,30-Jan-2025,1390.0,0.05
30-Jan-2025,30-Jan-2025,1380.0,0.05
30-Jan-2025,30-Jan-2025,1190.0,58.30
30-Jan-2025,30-Jan-2025,1370.0,0.05
30-Jan-2025,30-Jan-2025,1180.0,70.00
31-Jan-2025,27-Mar-2025,1080.0,167.25
31-Jan-2025,27-Mar-2025,1330.0,26.85
31-Jan-2025,27-Mar-2025,1480.0,3.95
31-Jan-2025,27-Mar-2025,1320.0,33.05
31-Jan-2025,27-Mar-2025,1200.0,92.90
31-Jan-2025,27-Mar-2025,1060.0,184.00
31-Jan-2025,27-Mar-2025,1460.0,8.60
31-Jan-2025,27-Mar-2025,1310.0,33.30
31-Jan-2025,27-Mar-2025,1190.0,96.65
31-Jan-2025,27-Mar-2025,1440.0,5.75
31-Jan-2025,27-Mar-2025,1300.0,30.90
31-Jan-2025,27-Mar-2025,1040.0,201.40
31-Jan-2025,27-Mar-2025,1420.0,13.00
31-Jan-2025,27-Mar-2025,1180.0,94.95
31-Jan-2025,27-Mar-2025,1290.0,40.85
31-Jan-2025,27-Mar-2025,1170.0,111.25
31-Jan-2025,27-Mar-2025,1000.0,237.65
31-Jan-2025,27-Mar-2025,1400.0,8.60
31-Jan-2025,27-Mar-2025,1280.0,36.15
31-Jan-2025,27-Mar-2025,1160.0,107.60
31-Jan-2025,27-Feb-2025,1520.0,0.40
31-Jan-2025,27-Feb-2025,1320.0,10.85
31-Jan-2025,27-Feb-2025,1180.0,96.35
31-Jan-2025,27-Feb-2025,1500.0,0.40
31-Jan-2025,27-Feb-2025,1480.0,0.70
31-Jan-2025,27-Feb-2025,1310.0,13.35
31-Jan-2025,27-Feb-2025,1170.0,102.15
31-Jan-2025,27-Feb-2025,1300.0,16.55
31-Jan-2025,27-Feb-2025,1160.0,114.55
31-Jan-2025,27-Feb-2025,1460.0,0.80
31-Jan-2025,27-Feb-2025,1290.0,20.05
31-Jan-2025,27-Feb-2025,1150.0,118.80
31-Jan-2025,27-Feb-2025,1440.0,1.15
31-Jan-2025,27-Feb-2025,1430.0,1.45
31-Jan-2025,27-Feb-2025,1280.0,24.25
31-Jan-2025,27-Feb-2025,1140.0,165.40
31-Jan-2025,27-Feb-2025,1420.0,1.60
31-Jan-2025,27-Feb-2025,1130.0,116.05
31-Jan-2025,27-Feb-2025,1410.0,2.10
31-Jan-2025,27-Feb-2025,1270.0,29.30
31-Jan-2025,27-Feb-2025,1400.0,2.65
31-Jan-2025,27-Feb-2025,1260.0,35.20
31-Jan-2025,27-Feb-2025,1120.0,128.40
31-Jan-2025,27-Feb-2025,1110.0,131.75
31-Jan-2025,27-Feb-2025,1390.0,2.90
31-Jan-2025,24-Apr-2025,1040.0,233.45
31-Jan-2025,24-Apr-2025,1360.0,30.80
31-Jan-2025,24-Apr-2025,1220.0,91.35
31-Jan-2025,24-Apr-2025,1340.0,36.70
31-Jan-2025,24-Apr-2025,1200.0,103.85
31-Jan-2025,24-Apr-2025,1320.0,43.45
31-Jan-2025,24-Apr-2025,1180.0,117.45
31-Jan-2025,24-Apr-2025,1300.0,51.10
31-Jan-2025,24-Apr-2025,1160.0,131.80
31-Jan-2025,24-Apr-2025,1440.0,11.05
31-Jan-2025,24-Apr-2025,1280.0,59.65
31-Jan-2025,24-Apr-2025,1140.0,147.10
31-Jan-2025,24-Apr-2025,1080.0,197.25
31-Jan-2025,24-Apr-2025,1400.0,21.35
31-Jan-2025,24-Apr-2025,1260.0,69.20
31-Jan-2025,24-Apr-2025,1120.0,163.15
31-Jan-2025,24-Apr-2025,1380.0,25.75
31-Jan-2025,24-Apr-2025,1240.0,79.75
31-Jan-2025,27-Feb-2025,1250.0,41.40
31-Jan-2025,27-Feb-2025,1100.0,172.00
31-Jan-2025,27-Feb-2025,1380.0,3.40
31-Jan-2025,27-Feb-2025,1240.0,48.20
31-Jan-2025,27-Feb-2025,1090.0,148.30
31-Jan-2025,27-Feb-2025,1370.0,4.05
31-Jan-2025,27-Feb-2025,1230.0,55.35
31-Jan-2025,27-Feb-2025,1080.0,216.25
31-Jan-2025,27-Feb-2025,1360.0,4.85
31-Jan-2025,27-Feb-2025,1220.0,63.15
31-Jan-2025,27-Feb-2025,1210.0,70.85
31-Jan-2025,27-Feb-2025,1060.0,165.00
31-Jan-2025,27-Feb-2025,1040.0,252.60
31-Jan-2025,27-Feb-2025,1350.0,5.90
31-Jan-2025,27-Feb-2025,1340.0,7.20
31-Jan-2025,27-Feb-2025,1200.0,79.45
31-Jan-2025,27-Feb-2025,1020.0,238.50
31-Jan-2025,27-Feb-2025,1330.0,8.80
31-Jan-2025,27-Feb-2025,1190.0,87.20
31-Jan-2025,27-Mar-2025,1270.0,45.50
31-Jan-2025,27-Mar-2025,1150.0,126.95
31-Jan-2025,27-Mar-2025,1260.0,50.85
31-Jan-2025,27-Mar-2025,1380.0,19.20
31-Jan-2025,27-Mar-2025,1140.0,121.30
31-Jan-2025,27-Mar-2025,1370.0,16.95
31-Jan-2025,27-Mar-2025,1250.0,54.15
31-Jan-2025,27-Mar-2025,1130.0,143.50
31-Jan-2025,27-Mar-2025,1240.0,63.45
31-Jan-2025,27-Mar-2025,1120.0,135.80
31-Jan-2025,27-Mar-2025,1360.0,23.20
31-Jan-2025,27-Mar-2025,1230.0,57.30
31-Jan-2025,27-Mar-2025,1350.0,21.50
31-Jan-2025,27-Mar-2025,1340.0,18.20
31-Jan-2025,27-Mar-2025,1220.0,80.00
31-Jan-2025,27-Mar-2025,1100.0,151.15
31-Jan-2025,27-Mar-2025,1520.0,1.95
31-Jan-2025,27-Mar-2025,1210.0,83.00
01-Feb-2025,27-Feb-2025,1170.0,101.15
01-Feb-2025,27-Feb-2025,1300.0,12.35
01-Feb-2025,27-Feb-2025,1160.0,111.00
01-Feb-2025,27-Feb-2025,1460.0,0.55
01-Feb-2025,27-Feb-2025,1290.0,15.40
01-Feb-2025,27-Feb-2025,1150.0,112.00
01-Feb-2025,27-Feb-2025,1440.0,0.70
01-Feb-2025,27-Feb-2025,1430.0,0.85
01-Feb-2025,27-Feb-2025,1280.0,19.25
01-Feb-2025,27-Feb-2025,1420.0,1.05
01-Feb-2025,27-Feb-2025,1140.0,165.40
01-Feb-2025,27-Feb-2025,1410.0,1.25
01-Feb-2025,27-Feb-2025,1270.0,24.15
01-Feb-2025,27-Feb-2025,1400.0,1.70
01-Feb-2025,27-Feb-2025,1260.0,30.05
01-Feb-2025,27-Feb-2025,1120.0,128.40
01-Feb-2025,27-Feb-2025,1390.0,1.80
01-Feb-2025,27-Feb-2025,1250.0,36.35
01-Feb-2025,27-Feb-2025,1100.0,168.60
01-Feb-2025,27-Feb-2025,1380.0,2.10
01-Feb-2025,27-Feb-2025,1240.0,43.30
01-Feb-2025,27-Feb-2025,1370.0,2.50
01-Feb-2025,27-Feb-2025,1230.0,50.65
01-Feb-2025,27-Feb-2025,1080.0,216.25
01-Feb-2025,27-Feb-2025,1360.0,3.05
01-Feb-2025,27-Feb-2025,1220.0,58.70
01-Feb-2025,27-Feb-2025,1210.0,66.80
01-Feb-2025,27-Feb-2025,1060.0,165.00
01-Feb-2025,27-Feb-2025,1350.0,3.85
01-Feb-2025,27-Feb-2025,1340.0,4.80
01-Feb-2025,27-Feb-2025,1200.0,75.75
01-Feb-2025,27-Feb-2025,1020.0,238.50
01-Feb-2025,27-Feb-2025,1330.0,6.00
01-Feb-2025,27-Feb-2025,1190.0,83.85
01-Feb-2025,24-Apr-2025,1360.0,30.80
01-Feb-2025,24-Apr-2025,1220.0,91.35
01-Feb-2025,24-Apr-2025,1340.0,36.70
01-Feb-2025,24-Apr-2025,1200.0,103.85
01-Feb-2025,24-Apr-2025,1320.0,43.45
01-Feb-2025,24-Apr-2025,1180.0,117.45
01-Feb-2025,24-Apr-2025,1480.0,7.00
01-Feb-2025,24-Apr-2025,1300.0,51.10
01-Feb-2025,24-Apr-2025,1160.0,131.80
01-Feb-2025,24-Apr-2025,1440.0,10.00
01-Feb-2025,24-Apr-2025,1280.0,59.65
01-Feb-2025,24-Apr-2025,1140.0,147.10
01-Feb-2025,24-Apr-2025,1400.0,11.00
01-Feb-2025,24-Apr-2025,1260.0,69.20
01-Feb-2025,24-Apr-2025,1120.0,163.15
01-Feb-2025,24-Apr-2025,1080.0,197.25
01-Feb-2025,24-Apr-2025,1380.0,25.75
01-Feb-2025,24-Apr-2025,1240.0,79.75
01-Feb-2025,27-Mar-2025,1400.0,7.00
01-Feb-2025,27-Mar-2025,1270.0,42.80
01-Feb-2025,27-Mar-2025,1150.0,126.95
01-Feb-2025,27-Mar-2025,1390.0,13.25
01-Feb-2025,27-Mar-2025,1380.0,19.20
01-Feb-2025,27-Mar-2025,1260.0,48.50
01-Feb-2025,27-Mar-2025,1140.0,121.30
01-Feb-2025,27-Mar-2025,1370.0,16.95
01-Feb-2025,27-Mar-2025,1250.0,54.65
01-Feb-2025,27-Mar-2025,1240.0,60.95
01-Feb-2025,27-Mar-2025,1120.0,135.80
01-Feb-2025,27-Mar-2025,1360.0,23.20
01-Feb-2025,27-Mar-2025,1230.0,62.20
01-Feb-2025,27-Mar-2025,1350.0,21.50
01-Feb-2025,27-Mar-2025,1340.0,15.30
01-Feb-2025,27-Mar-2025,1220.0,69.65
01-Feb-2025,27-Mar-2025,1100.0,151.15
01-Feb-2025,27-Mar-2025,1520.0,1.75
01-Feb-2025,27-Mar-2025,1210.0,83.00
01-Feb-2025,27-Mar-2025,1080.0,167.25
01-Feb-2025,27-Mar-2025,1480.0,2.25
01-Feb-2025,27-Mar-2025,1330.0,26.85
01-Feb-2025,27-Mar-2025,1320.0,33.05
01-Feb-2025,27-Mar-2025,1200.0,83.95
01-Feb-2025,27-Mar-2025,1060.0,184.00
01-Feb-2025,27-Mar-2025,1460.0,8.60
01-Feb-2025,27-Mar-2025,1310.0,33.30
01-Feb-2025,27-Mar-2025,1190.0,96.65
01-Feb-2025,27-Mar-2025,1440.0,4.45
01-Feb-2025,27-Mar-2025,1300.0,27.50
01-Feb-2025,27-Mar-2025,1420.0,13.00
01-Feb-2025,27-Mar-2025,1180.0,94.95
01-Feb-2025,27-Mar-2025,1290.0,40.85
01-Feb-2025,27-Mar-2025,1170.0,111.25
01-Feb-2025,27-Mar-2025,1280.0,37.40
01-Feb-2025,27-Mar-2025,1160.0,107.60
01-Feb-2025,27-Feb-2025,1520.0,0.35
01-Feb-2025,27-Feb-2025,1320.0,7.60
01-Feb-2025,27-Feb-2025,1180.0,92.65
01-Feb-2025,27-Feb-2025,1500.0,0.30
01-Feb-2025,27-Feb-2025,1480.0,0.45
01-Feb-2025,27-Feb-2025,1310.0,9.65
03-Feb-2025,27-Feb-2025,1200.0,63.20
03-Feb-2025,27-Feb-2025,1020.0,238.50
03-Feb-2025,27-Feb-2025,1330.0,4.05
03-Feb-2025,27-Feb-2025,1190.0,70.80
03-Feb-2025,24-Apr-2025,1360.0,30.80
03-Feb-2025,24-Apr-2025,1220.0,91.35
03-Feb-2025,24-Apr-2025,1340.0,36.70
03-Feb-2025,24-Apr-2025,1200.0,103.85
03-Feb-2025,24-Apr-2025,1320.0,43.45
03-Feb-2025,24-Apr-2025,1180.0,117.45
03-Feb-2025,24-Apr-2025,1480.0,4.75
03-Feb-2025,24-Apr-2025,1300.0,37.00
03-Feb-2025,24-Apr-2025,1160.0,131.80
03-Feb-2025,24-Apr-2025,1440.0,7.50
03-Feb-2025,24-Apr-2025,1280.0,59.65
03-Feb-2025,24-Apr-2025,1140.0,147.10
03-Feb-2025,24-Apr-2025,1400.0,10.00
03-Feb-2025,24-Apr-2025,1260.0,69.20
03-Feb-2025,24-Apr-2025,1120.0,163.15
03-Feb-2025,24-Apr-2025,1080.0,197.25
03-Feb-2025,24-Apr-2025,1380.0,25.75
03-Feb-2025,24-Apr-2025,1240.0,79.75
03-Feb-2025,27-Mar-2025,1400.0,5.70
03-Feb-2025,27-Mar-2025,1270.0,35.00
03-Feb-2025,27-Mar-2025,1150.0,126.95
03-Feb-2025,27-Mar-2025,1390.0,13.25
03-Feb-2025,27-Mar-2025,1380.0,19.20
03-Feb-2025,27-Mar-2025,1260.0,40.15
