date,strike,maturity,true_price,computed_price,abs_error
06-Jan-2025,1220,0.219178,72.5,74.987,2.48702
06-Jan-2025,1100,0.219178,151.15,157.177,6.02729
06-Jan-2025,1340,0.219178,23,26.0723,3.07231
06-Jan-2025,1080,0.219178,167.25,173.456,6.2062
06-Jan-2025,1320,0.219178,33.05,31.866,1.18397
06-Jan-2025,1200,0.219178,76,86.534,10.534
06-Jan-2025,1440,0.219178,12.2,8.2545,3.9455
06-Jan-2025,1300,0.219178,27.8,38.5589,10.7589
06-Jan-2025,1040,0.219178,201.4,207.608,6.20839
06-Jan-2025,1180,0.219178,94.95,99.0122,4.06217
06-Jan-2025,1000,0.219178,237.65,243.442,5.79244
06-Jan-2025,1400,0.219178,9.45,13.4544,4.00438
06-Jan-2025,1280,0.219178,46.15,46.1959,0.0458534
06-Jan-2025,1160,0.219178,107.6,112.375,4.77528
06-Jan-2025,1320,0.142466,11.95,19.2502,7.30016
06-Jan-2025,1180,0.142466,117,82.6445,34.3555
06-Jan-2025,1480,0.142466,2.05,1.45655,0.593448
06-Jan-2025,1310,0.142466,17.25,21.8958,4.64581
06-Jan-2025,1170,0.142466,87.65,89.3641,1.71407
06-Jan-2025,1460,0.142466,2.55,2.1119,0.438098
06-Jan-2025,1300,0.142466,15.95,24.8056,8.85561
06-Jan-2025,1440,0.142466,2.6,3.0243,0.424299
06-Jan-2025,1290,0.142466,18.1,27.9906,9.89058
06-Jan-2025,1160,0.142466,95.8,96.3448,0.544818
06-Jan-2025,1280,0.142466,21.05,31.4603,10.4103
06-Jan-2025,1150,0.142466,101.35,103.575,2.22517
06-Jan-2025,1420,0.142466,3.65,4.27358,0.623579
06-Jan-2025,1140,0.142466,165.4,111.043,54.3572
06-Jan-2025,1270,0.142466,23.8,35.2225,11.4225
06-Jan-2025,1130,0.142466,116.05,118.735,2.68468
06-Jan-2025,1400,0.142466,4.65,5.95417,1.30417
06-Jan-2025,1260,0.142466,28.35,39.2836,10.9336
06-Jan-2025,1120,0.142466,170,126.638,43.3624
06-Jan-2025,1250,0.142466,31.95,43.6477,11.6977
06-Jan-2025,1110,0.142466,131.75,134.738,2.98783
06-Jan-2025,1380,0.142466,5.7,8.17352,2.47352
06-Jan-2025,1240,0.142466,36.7,48.3172,11.6172
06-Jan-2025,1100,0.142466,135,143.022,8.02188
06-Jan-2025,1230,0.142466,41,53.2925,12.2925
06-Jan-2025,1090,0.142466,148.3,151.476,3.17615
06-Jan-2025,1370,0.142466,12.1,9.52155,2.57845
06-Jan-2025,1360,0.142466,6.95,11.0487,4.09865
06-Jan-2025,1220,0.142466,46.85,58.5723,11.7223
06-Jan-2025,1080,0.142466,216.25,160.087,56.1627
06-Jan-2025,1060,0.142466,234.25,177.729,56.5212
06-Jan-2025,1350,0.142466,7.9,12.7701,4.87011
06-Jan-2025,1340,0.142466,8.95,14.7011,5.75109
06-Jan-2025,1210,0.142466,54.15,64.1533,10.0033
06-Jan-2025,1040,0.142466,252.6,195.848,56.7519
06-Jan-2025,1200,0.142466,58.85,70.0303,11.1803
06-Jan-2025,1020,0.142466,238.5,214.356,24.1437
06-Jan-2025,1520,0.142466,1.45,0.670012,0.779988
06-Jan-2025,1330,0.142466,16.2,16.8564,0.656369
06-Jan-2025,1190,0.142466,67.9,76.1968,8.29676
06-Jan-2025,1060,0.0657534,292.85,165.435,127.415
06-Jan-2025,1020,0.0657534,331.15,204.311,126.839
06-Jan-2025,1000,0.0657534,225,223.999,1.00145
06-Jan-2025,1090,0.0657534,198.1,137.099,61.0013
06-Jan-2025,1080,0.0657534,274,146.433,127.567
06-Jan-2025,1270,0.0657534,9.55,17.2469,7.69693
06-Jan-2025,1260,0.0657534,12.05,20.5342,8.48417
06-Jan-2025,1480,0.0657534,0.45,0.0563043,0.393696
06-Jan-2025,1460,0.0657534,0.5,0.113659,0.386341
06-Jan-2025,1250,0.0657534,15.05,24.2418,9.19178
06-Jan-2025,1440,0.0657534,0.55,0.223018,0.326982
06-Jan-2025,1430,0.0657534,0.65,0.308879,0.341121
06-Jan-2025,1240,0.0657534,18.6,28.3841,9.7841
06-Jan-2025,1230,0.0657534,23.3,32.9701,9.67006
06-Jan-2025,1420,0.0657534,0.65,0.424427,0.225573
06-Jan-2025,1410,0.0657534,0.8,0.578465,0.221535
06-Jan-2025,1220,0.0657534,28.4,38.0029,9.60286
06-Jan-2025,1400,0.0657534,0.85,0.781826,0.068174
06-Jan-2025,1210,0.0657534,33.95,43.4799,9.52994
06-Jan-2025,1200,0.0657534,40.95,49.3932,8.44318
06-Jan-2025,1390,0.0657534,1,1.04764,0.0476352
06-Jan-2025,1380,0.0657534,1.1,1.39153,0.291535
06-Jan-2025,1190,0.0657534,48.05,55.7292,7.67925
06-Jan-2025,1180,0.0657534,55.7,62.4702,6.77021
06-Jan-2025,1370,0.0657534,1.2,1.83185,0.631851
06-Jan-2025,1360,0.0657534,1.35,2.38967,1.03967
06-Jan-2025,1170,0.0657534,63.55,69.5942,6.04422
06-Jan-2025,1350,0.0657534,1.75,3.08881,1.33881
06-Jan-2025,1160,0.0657534,72,77.0763,5.07628
06-Jan-2025,1150,0.0657534,80.3,84.8891,4.58913
06-Jan-2025,1340,0.0657534,2.05,3.95564,1.90564
06-Jan-2025,1330,0.0657534,2.5,5.01876,2.51876
06-Jan-2025,1140,0.0657534,107.5,93.0041,14.4959
06-Jan-2025,1130,0.0657534,115.05,101.392,13.6583
06-Jan-2025,1320,0.0657534,3.15,6.30847,3.15847
06-Jan-2025,1310,0.0657534,4,7.85621,3.85621
06-Jan-2025,1120,0.0657534,117.3,110.023,7.27717
06-Jan-2025,1110,0.0657534,114.05,118.869,4.81891
06-Jan-2025,1300,0.0657534,5.05,9.69368,4.64368
06-Jan-2025,1100,0.0657534,126.4,127.903,1.50272
06-Jan-2025,1520,0.0657534,0.35,0.0128054,0.337195
06-Jan-2025,1500,0.0657534,0.3,0.0271733,0.272827
06-Jan-2025,1290,0.0657534,6.15,11.852,5.702
06-Jan-2025,1280,0.0657534,7.65,14.3607,6.71074
07-Jan-2025,1250,0.139726,40.3,46.9032,6.60324
07-Jan-2025,1380,0.139726,6.3,6.5554,0.255397
07-Jan-2025,1240,0.139726,45.7,52.4174,6.7174
07-Jan-2025,1230,0.139726,50,58.2831,8.28308
07-Jan-2025,1370,0.139726,12.1,7.90407,4.19593
07-Jan-2025,1360,0.139726,8,9.47507,1.47507
07-Jan-2025,1080,0.139726,216.25,177.974,38.2762
07-Jan-2025,1060,0.139726,234.25,196.689,37.5608
07-Jan-2025,1350,0.139726,9.4,11.2912,1.89122
07-Jan-2025,1220,0.139726,57.4,64.4895,7.08954
07-Jan-2025,1210,0.139726,64,71.0237,7.02374
07-Jan-2025,1040,0.139726,252.6,215.695,36.9054
07-Jan-2025,1340,0.139726,10.9,13.3749,2.47485
07-Jan-2025,1200,0.139726,71.25,77.8708,6.62075
07-Jan-2025,1020,0.139726,238.5,234.917,3.58277
07-Jan-2025,1330,0.139726,13.05,15.7471,2.69713
